Train/Value,Time/Buffer,Train/Action_abs_mean,Train/control_penalty,Time/Actor_Time,Train/PolicyClip,Train/Grad_norm_actor,Train/policy_loss,Train/Action_magnitude_L1,Train/Entropy_Loss,Train/Ratio,Train/Policy_loss,Train/V,Train/Action_max,Train/Loss,Time/B_Original_Format_Time,Train/Return,Train/LogProb,Train/Action_std,Time/Critic_Time,Train/Action_magnitude,Time/B_Format_Time,Itr,train/batch_reward,Train/Entropy_loss,Train/recon_loss,Train/Entropy
2.0839016,0.00045108795166015625,0.78085184,1.3817358,0.010359764099121094,0.048143078,0.0,-0.27881157,1.8275043,-0.000653526484966278,1.0527929,-0.27881157,2.0839016,0.5166893,-0.26564774,0.003264904022216797,2.3298028,-1.5381417,0.50310063,0.0,1.4823053,0.003323793411254883,4456,0.065,-0.000653526484966278,0.0,0.6535265
1.8682748,0.0003509521484375,0.79227614,1.5728792,0.009387969970703125,0.031595737,0.0,-0.028712554,1.9144098,-0.0009470313787460328,1.0143273,-0.028712554,1.8682748,0.5438164,-0.013930794,0.003548860549926758,1.8762596,-1.8182988,0.70163023,0.0,1.5442075,0.0034792423248291016,4457,0.045,-0.0009470313787460328,0.0,0.9470314
2.0255651,0.0003731250762939453,0.7798614,1.5060233,0.009874105453491211,0.092530735,0.0,-0.06892536,1.7621815,-0.0009272964000701905,1.0223513,-0.06892536,2.0255651,0.54469186,-0.054792427,0.0037140846252441406,2.0583227,-1.7925394,0.6936762,9.5367431640625e-07,1.4024858,0.003652811050415039,4458,0.045,-0.0009272964000701905,0.0,0.9272964
1.4753942,0.0003178119659423828,0.7537422,1.3971068,0.009825944900512695,0.017471457,0.0,0.012791967,1.9872252,-0.0009312865734100342,0.9603888,0.012791967,1.4753942,0.64462113,0.025831748,0.003846883773803711,1.444111,-2.030581,0.68813163,0.0,1.5901139,0.003597736358642578,4459,0.015,-0.0009312865734100342,0.0,0.9312866
2.137923,0.0003859996795654297,0.72966033,1.4246755,0.009692907333374023,0.014816526,0.0,-0.059014592,1.7646353,-0.0008718577027320863,1.010242,-0.059014592,2.137923,0.3890435,-0.045639697,0.003287792205810547,2.1766317,-1.7886038,0.63628197,0.0,1.3960223,0.003863096237182617,4460,0.05,-0.0008718577027320863,0.0,0.8718577
1.8462706,0.00029730796813964844,0.69366664,1.3125086,0.009243965148925781,0.016759388,0.0,-0.17489833,1.8372366,-0.0009048141241073609,1.0142936,-0.17489833,1.8462706,0.5307663,-0.16267805,0.0034749507904052734,1.9947089,-1.9652823,0.65427566,0.0,1.4519491,0.0030646324157714844,4461,0.04,-0.0009048141241073609,0.0,0.9048141
3.1121979,0.00045418739318847656,0.7184452,1.3086026,0.009089946746826172,0.02538772,0.0,-0.023250515,1.7234608,-0.0006336925029754638,0.95376235,-0.023250515,3.1121979,0.5844348,-0.010798181,0.003706216812133789,3.109652,-1.5551735,0.49837962,0.0,1.3807135,0.0033919811248779297,4462,0.055,-0.0006336925029754638,0.0,0.6336925
1.6553376,0.0003829002380371094,0.59393525,1.1383548,0.009860992431640625,0.01841137,0.0,-0.041062485,1.5699816,-0.0008068196773529053,1.0483942,-0.041062485,1.6553376,0.44849998,-0.030485757,0.003512859344482422,1.6710057,-1.5748627,0.58973235,0.0,1.2285571,0.0036308765411376953,4463,0.035,-0.0008068196773529053,0.0,0.8068197
1.736085,0.0003108978271484375,0.59550315,1.3080829,0.009517908096313477,0.03366485,0.0,-0.3217619,1.7035615,-0.0009006702303886413,1.0673009,-0.3217619,1.736085,0.50614566,-0.30958173,0.003426074981689453,2.0343575,-1.8793314,0.65931374,0.0,1.3426036,0.0031239986419677734,4464,0.045,-0.0009006702303886413,0.0,0.90067023
1.8599857,0.0003609657287597656,0.665671,1.2676075,0.009529829025268555,0.024273831,0.0,-0.15567392,1.6173416,-0.0008171293139457703,0.94742906,-0.15567392,1.8599857,0.55484504,-0.14381498,0.0033330917358398438,1.994162,-1.8928937,0.6033687,0.0,1.2942591,0.003107786178588867,4465,0.04,-0.0008171293139457703,0.0,0.8171293
2.748848,0.0003440380096435547,0.720968,1.3226765,0.009327888488769531,0.041177455,0.0,-0.028567338,1.5761714,-0.00045740333199501037,1.0161151,-0.028567338,2.748848,0.51226777,-0.015797976,0.0033059120178222656,2.753028,-1.0193455,0.41008544,0.0,1.2805651,0.0030930042266845703,4466,0.065,-0.00045740333199501037,0.0,0.45740333
2.211105,0.00034809112548828125,0.61299866,1.170644,0.009382247924804688,0.055467006,0.0,-0.06451931,1.4207699,-0.00042602252960205077,0.9826917,-0.06451931,2.211105,0.4051481,-0.05323889,0.003299713134765625,2.257694,-0.86722046,0.4426952,0.0,1.1346264,0.0031158924102783203,4467,0.055,-0.00042602252960205077,0.0,0.42602253
2.4958525,0.0003490447998046875,0.71453285,1.2848215,0.009340286254882812,0.026709992,0.0,0.016743183,1.5335563,-0.00034920012950897215,1.0172698,0.016743183,2.4958525,0.48992214,0.029242199,0.003487825393676758,2.462722,-0.7639172,0.3690706,0.0,1.240052,0.003103971481323242,4468,0.065,-0.00034920012950897215,0.0,0.34920013
1.7406566,0.0003452301025390625,0.6254156,1.2320545,0.009319305419921875,0.021668674,0.0,-0.17572926,1.6296676,-0.0008208879232406616,1.0347925,-0.17572926,1.7406566,0.43890747,-0.1642296,0.003309965133666992,1.8917344,-2.1418934,0.62462527,0.0,1.2904276,0.003094196319580078,4469,0.04,-0.0008208879232406616,0.0,0.8208879
1.6538159,0.0002810955047607422,0.5567757,1.23638,0.00997018814086914,0.01320231,0.0,-0.30956915,1.5635837,-0.0007230113744735718,1.0310857,-0.30956915,1.6538159,0.51900655,-0.29792836,0.003340005874633789,1.9386159,-1.5196807,0.6217001,0.0,1.2420399,0.003505229949951172,4470,0.05,-0.0007230113744735718,0.0,0.7230114
1.6251816,0.0002841949462890625,0.516512,1.2533711,0.009434223175048828,0.016448947,0.0,-0.11943092,1.5269011,-0.0007706731557846069,0.98803544,-0.11943092,1.6251816,0.48151428,-0.107667886,0.0033500194549560547,1.7256067,-1.643244,0.629852,0.0,1.2168676,0.003267049789428711,4471,0.035,-0.0007706731557846069,0.0,0.77067316
1.8897914,0.0003502368927001953,0.619517,1.3073969,0.009765148162841797,0.010335365,0.0,-0.13268779,1.6267531,-0.0007848823666572571,1.0155183,-0.13268779,1.8897914,0.40177354,-0.120398715,0.0032720565795898438,2.0050416,-1.5554734,0.64083016,0.0,1.2966503,0.003177165985107422,4472,0.04,-0.0007848823666572571,0.0,0.78488237
2.0256703,0.0003757476806640625,0.5684451,1.3214035,0.009998083114624023,0.023446035,0.0,0.07159307,1.6755377,-0.0008521116375923157,1.0034268,0.07159307,2.0256703,0.41050103,0.083955,0.003917217254638672,1.937778,-1.7919791,0.7221775,0.0,1.326066,0.004266023635864258,4473,0.035,-0.0008521116375923157,0.0,0.85211164
2.08208,0.00034499168395996094,0.6124194,1.304088,0.00927114486694336,0.050247952,0.0,-0.22356376,1.6474488,-0.0006248590350151062,1.0328139,-0.22356376,2.08208,0.48096782,-0.21114774,0.003309965133666992,2.2758956,-1.3166193,0.58544546,0.0,1.3113294,0.0030803680419921875,4474,0.055,-0.0006248590350151062,0.0,0.62485904
1.9753685,0.0003609657287597656,0.67009133,1.391245,0.009476184844970703,0.023970895,0.0,0.0048891096,1.7418609,-0.0005386556386947632,0.9941592,0.0048891096,1.9753685,0.56129014,0.018262904,0.0032799243927001953,1.9480603,-0.93319243,0.5754441,0.0,1.3916832,0.003116130828857422,4475,0.045,-0.0005386556386947632,0.0,0.53865564
2.1323571,0.0003437995910644531,0.61400366,1.3096764,0.010220050811767578,0.035047136,0.0,-0.24478959,1.6411351,-0.0005484097003936768,1.0462114,-0.24478959,2.1323571,0.45328435,-0.23224123,0.0035059452056884766,2.359553,-1.3209268,0.5813426,0.0,1.3212423,0.0031561851501464844,4476,0.055,-0.0005484097003936768,0.0,0.5484097
2.207851,0.0003638267517089844,0.6268008,1.2948276,0.009660005569458008,0.054603294,0.0,0.038270667,1.6102988,-0.0005809212327003479,0.9439673,0.038270667,2.207851,0.57771724,0.05063802,0.003384113311767578,2.1243792,-1.2901529,0.5534618,0.0,1.3159628,0.003195047378540039,4477,0.045,-0.0005809212327003479,0.0,0.58092123
1.783597,0.0003809928894042969,0.6421022,1.3310927,0.009331941604614258,0.018424079,0.0,-0.040119525,1.6876814,-0.0005876103043556213,0.99602807,-0.040119525,1.783597,0.39386582,-0.027396206,0.003280162811279297,1.8074799,-1.2823112,0.5473151,0.0,1.3493707,0.0030918121337890625,4478,0.035,-0.0005876103043556213,0.0,0.5876103
1.9367874,0.0002963542938232422,0.5841185,1.3684759,0.009516239166259766,0.03624369,0.0,-0.081090696,1.6164585,-0.0007660739421844482,1.0076412,-0.081090696,1.9367874,0.53994006,-0.068172015,0.0033049583435058594,2.0035093,-1.7637079,0.64724267,9.5367431640625e-07,1.2995126,0.0032100677490234375,4479,0.03,-0.0007660739421844482,0.0,0.76607394
1.8394612,0.00020503997802734375,0.5846346,1.4438614,0.009608983993530273,0.023285778,0.0,0.10092282,1.6125294,-0.000798661470413208,0.9073133,0.10092282,1.8394612,0.56608915,0.11456277,0.003367900848388672,1.7204819,-1.6962571,0.6594649,0.0,1.331485,0.003328084945678711,4480,0.005,-0.000798661470413208,0.0,0.7986615
1.9999431,0.0004150867462158203,0.6766598,1.312993,0.009304046630859375,0.0970423,0.0,-0.023848662,1.6210133,-0.00041632950305938723,0.90084726,-0.023848662,1.9999431,0.3963173,-0.011135061,0.0033829212188720703,1.9817939,-1.0950192,0.45496318,0.0,1.29153,0.0031871795654296875,4481,0.055,-0.00041632950305938723,0.0,0.4163295
2.1783366,0.00045418739318847656,0.56363446,1.2809373,0.009375810623168945,0.031053877,0.0,-0.22724207,1.5738434,-0.0006392179727554322,1.0200895,-0.22724207,2.1783366,0.51454985,-0.21507192,0.0036439895629882812,2.3781443,-1.5498685,0.54762614,9.5367431640625e-07,1.2447972,0.0031800270080566406,4482,0.05,-0.0006392179727554322,0.0,0.639218
2.0915847,0.0003571510314941406,0.7275108,1.284892,0.00969386100769043,0.052390866,0.0,-0.17303984,1.5835129,-0.00020031848549842835,1.018802,-0.17303984,2.0915847,0.61172175,-0.16039124,0.0036089420318603516,2.2417855,-0.82112384,0.35267788,0.0,1.2811341,0.003515958786010742,4483,0.055,-0.00020031848549842835,0.0,0.20031849
2.2783778,0.0003750324249267578,0.77037126,1.2674897,0.009905099868774414,0.11304228,0.0,-0.22163808,1.6412348,-0.00015469807386398317,1.0521415,-0.22163808,2.2783778,0.50275385,-0.20911789,0.003420114517211914,2.473853,-0.71962434,0.34701097,0.0,1.3230244,0.00345611572265625,4484,0.07,-0.00015469807386398317,0.0,0.15469807
2.0674355,0.00044083595275878906,0.5642145,1.1519527,0.009538888931274414,0.026637075,0.0,0.25186256,1.4017508,-0.00045318388938903807,0.9461293,0.25186256,2.0674355,0.5563749,0.2629289,0.0032999515533447266,1.7933731,-0.94835943,0.46993062,0.0,1.137683,0.0032079219818115234,4485,0.03,-0.00045318388938903807,0.0,0.4531839
2.142828,0.0003719329833984375,0.5067574,1.138438,0.009775638580322266,0.04075461,0.0,0.13955247,1.4275323,-0.0005678686499595643,0.9991529,0.13955247,2.142828,0.5180459,0.15036899,0.003367900848388672,1.9752802,-1.4269516,0.5389431,9.5367431640625e-07,1.1663833,0.0031108856201171875,4486,0.035,-0.0005678686499595643,0.0,0.56786865
2.094423,0.0003478527069091797,0.5823328,1.2410184,0.009326696395874023,0.039600197,0.0,-0.06426871,1.5467067,-0.0005647989511489869,1.0252104,-0.06426871,2.094423,0.5386112,-0.052423324,0.0033359527587890625,2.127697,-1.1708446,0.5332077,0.0,1.2470402,0.003119945526123047,4487,0.045,-0.0005647989511489869,0.0,0.56479895
2.0705395,0.0004076957702636719,0.60525835,1.2816498,0.009627819061279297,0.046903037,0.0,0.096285746,1.479961,-0.000546185314655304,0.9160881,0.096285746,2.0705395,0.55431247,0.108556055,0.0035619735717773438,1.9391179,-1.3138678,0.5083432,0.0,1.1925592,0.0034339427947998047,4488,0.045,-0.000546185314655304,0.0,0.5461853
2.0462127,0.0004119873046875,0.70106035,1.285282,0.009804964065551758,0.10847279,0.0,0.102267034,1.5333427,-0.0002844562828540802,0.9547993,0.102267034,2.0462127,0.52147925,0.1148354,0.003298044204711914,1.9276321,-1.0517983,0.42539853,1.1920928955078125e-06,1.2312366,0.0031719207763671875,4489,0.05,-0.0002844562828540802,0.0,0.28445628
2.0072029,0.00043272972106933594,0.63004947,1.1936836,0.008945941925048828,0.052341305,0.0,-0.26139364,1.4546738,-9.159902483224869e-05,1.0748271,-0.26139364,2.0072029,0.4833152,-0.2495484,0.0034990310668945312,2.2466183,-0.32796645,0.35816523,9.5367431640625e-07,1.1724999,0.0031180381774902344,4490,0.07,-9.159902483224869e-05,0.0,0.091599025
2.0928807,0.0003819465637207031,0.7950469,1.3252715,0.009819746017456055,0.059433363,0.0,-0.030978238,1.6450344,-0.0002803797721862793,1.0430586,-0.030978238,2.0928807,0.5589117,-0.018005902,0.0032911300659179688,2.0901444,-0.9269912,0.3701374,0.0,1.324045,0.003077983856201172,4491,0.05,-0.0002803797721862793,0.0,0.28037977
1.9801542,0.0004360675811767578,0.68899935,1.1721627,0.008984088897705078,0.047092058,0.0,-0.14684433,1.5284594,-6.721340864896774e-05,1.0009173,-0.14684433,1.9801542,0.39492646,-0.13518992,0.004099845886230469,2.0988767,-0.3376131,0.31176233,0.0,1.2201953,0.0033288002014160156,4492,0.06,-6.721340864896774e-05,0.0,0.06721341
2.2374434,0.0003669261932373047,0.68380386,1.276121,0.009380102157592773,0.14638342,0.0,-0.32281947,1.5958458,-0.00032460153102874755,1.2110308,-0.32281947,2.2374434,0.54108906,-0.31038287,0.003240346908569336,2.5294414,-0.75629973,0.41108948,0.0,1.2748445,0.003198862075805664,4493,0.055,-0.00032460153102874755,0.0,0.32460153
2.1413643,0.0003457069396972656,0.61028314,1.1387066,0.009433746337890625,0.084316224,0.0,-0.3230693,1.3674803,-0.00017973171174526215,1.0576372,-0.3230693,2.1413643,0.35296497,-0.311862,0.003412961959838867,2.4241285,-0.59859174,0.37169358,0.0,1.0695702,0.0031430721282958984,4494,0.055,-0.00017973171174526215,0.0,0.17973171
2.4628336,0.00041604042053222656,0.62052405,1.1100984,0.009524106979370117,0.071069375,0.0,-0.15256298,1.5022168,-0.00018830904364585877,0.9750082,-0.15256298,2.4628336,0.51344806,-0.1416503,0.0034019947052001953,2.5646918,-0.62314534,0.34955743,7.152557373046875e-07,1.1931361,0.0031690597534179688,4495,0.065,-0.00018830904364585877,0.0,0.18830904
2.8966656,0.00034880638122558594,0.7497772,1.2813948,0.009469985961914062,0.030873992,0.0,0.1400368,1.5333977,-3.912665694952011e-05,0.85844386,0.1400368,2.8966656,0.4507483,0.15281162,0.0033249855041503906,2.7492743,-0.16970696,0.30531707,0.0,1.2311163,0.003161907196044922,4496,0.05,-3.912665694952011e-05,0.0,0.039126657
2.9060357,0.0003619194030761719,0.74860215,1.2876316,0.00945281982421875,0.049382057,0.0,-0.06137696,1.5652785,6.909248977899551e-05,0.9639213,-0.06137696,2.9060357,0.5343775,-0.04843155,0.0032749176025390625,2.9415183,0.18104458,0.26664302,9.5367431640625e-07,1.2605853,0.003114938735961914,4497,0.065,6.909248977899551e-05,0.0,-0.06909249
2.965806,0.00047516822814941406,0.73454785,1.295474,0.009361028671264648,0.08776534,0.0,0.37731883,1.5963321,-5.632418021559716e-05,0.7950898,0.37731883,2.965806,0.47278196,0.39021724,0.003401041030883789,2.539794,-1.1533992,0.31471658,0.0,1.3069549,0.003052949905395508,4498,0.05,-5.632418021559716e-05,0.0,0.05632418
2.5428324,0.0004050731658935547,0.8171384,1.39356,0.009878158569335938,0.06884455,0.0,-0.059155513,1.7970754,-5.8405302464962006e-05,0.986557,-0.059155513,2.5428324,0.5362829,-0.04527832,0.0034339427947998047,2.5735688,-0.32740653,0.32042095,7.152557373046875e-07,1.4256314,0.0033311843872070312,4499,0.06,-5.8405302464962006e-05,0.0,0.058405302
2.0195951,0.000392913818359375,0.6342825,1.1354494,0.00993800163269043,0.0370687,0.0,-0.43985394,1.4878056,-0.00027500155568122866,1.0482622,-0.43985394,2.0195951,0.43292236,-0.42877445,0.0034360885620117188,2.4235744,-0.7836099,0.39641517,0.0,1.1753473,0.003168821334838867,4500,0.065,-0.00027500155568122866,0.0,0.27500156
2.5497448,0.0004589557647705078,0.70105654,1.171964,0.009122133255004883,0.07416118,0.0,0.05751898,1.539485,9.667624533176423e-05,0.958799,0.05751898,2.5497448,0.49250072,0.0693353,0.003206968307495117,2.4684355,-0.43138686,0.29540458,0.0,1.2148238,0.00325775146484375,4501,0.055,9.667624533176423e-05,0.0,-0.096676245
2.654056,0.0004248619079589844,0.7658657,1.3395926,0.00896000862121582,0.08085923,0.0,0.16297565,1.6362522,0.00017284704744815826,0.83504915,0.16297565,2.654056,0.51548845,0.17654443,0.0035800933837890625,2.4515777,-0.24609652,0.24683991,0.0,1.325797,0.0032460689544677734,4502,0.06,0.00017284704744815826,0.0,-0.17284705
2.2167299,0.0003979206085205078,0.77744955,1.3231865,0.009608983993530273,0.060295984,0.0,-0.25362626,1.6679479,0.00010259351879358292,1.0045844,-0.25362626,2.2167299,0.57853675,-0.24029182,0.0035851001739501953,2.4817796,-0.15354635,0.27901828,0.0,1.3575761,0.003303050994873047,4503,0.075,0.00010259351879358292,0.0,-0.10259352
2.3128278,0.00045108795166015625,0.6532128,1.163443,0.009758949279785156,0.07011554,0.0,0.16457666,1.4337175,-3.179585933685303e-05,0.8647509,0.16457666,2.3128278,0.49106684,0.17617929,0.0033380985260009766,2.1097028,-1.2976122,0.32167825,0.0,1.1454452,0.003314971923828125,4504,0.055,-3.179585933685303e-05,0.0,0.03179586
1.9335042,0.0003571510314941406,0.7225841,1.2447217,0.009850740432739258,0.060815014,0.0,-0.18662189,1.5265594,-4.760717041790485e-06,0.92705977,-0.18662189,1.9335042,0.48595887,-0.17417942,0.0033240318298339844,2.0756054,-0.6200364,0.30691463,9.5367431640625e-07,1.2257584,0.003167867660522461,4505,0.05,-4.760717041790485e-06,0.0,0.004760717
2.2752519,0.0004291534423828125,0.7375488,1.334491,0.009262800216674805,0.07210281,0.0,-0.030689692,1.6243165,-6.947994977235795e-05,0.98113954,-0.030689692,2.2752519,0.52633244,-0.017414263,0.003798961639404297,2.2850676,-0.70456177,0.33455223,0.0,1.2844545,0.003709077835083008,4506,0.06,-6.947994977235795e-05,0.0,0.06947995
2.651329,0.00035190582275390625,0.66383624,1.1010047,0.01429128646850586,0.06290537,0.0,-0.114524394,1.4017699,0.00012601403892040252,1.0580827,-0.114524394,2.651329,0.61309,-0.10338834,0.0034761428833007812,2.7452106,0.15314463,0.24968003,0.0,1.1389769,0.0037810802459716797,4507,0.06,0.00012601403892040252,0.0,-0.12601404
2.511422,0.0003609657287597656,0.72170836,1.2097762,0.009797096252441406,0.10225029,0.0,-0.08347017,1.471277,0.00024069890379905702,0.8972195,-0.08347017,2.511422,0.3406917,-0.07113171,0.0033538341522216797,2.569832,-0.2994682,0.25095698,0.0,1.1760675,0.00347900390625,4508,0.065,0.00024069890379905702,0.0,-0.2406989
2.0260031,0.00039696693420410156,0.7398817,1.2430843,0.009417057037353516,0.042928357,0.0,-0.18058386,1.5860142,2.8431354090571405e-05,0.9365822,-0.18058386,2.0260031,0.52032876,-0.16812459,0.003370046615600586,2.1945236,-0.43051398,0.28772238,0.0,1.2747827,0.003228902816772461,4509,0.045,2.8431354090571405e-05,0.0,-0.028431354
2.4730468,0.0004208087921142578,0.7268345,1.2203747,0.010231971740722656,0.12138839,0.0,-0.13138783,1.5513802,0.00012295643985271455,1.1375757,-0.13138783,2.4730468,0.52665544,-0.119061135,0.0033469200134277344,2.6048255,0.06749139,0.27139544,0.0,1.2289654,0.003290891647338867,4510,0.07,0.00012295643985271455,0.0,-0.12295644
3.1700907,0.0004191398620605469,0.72014153,1.271666,0.010087966918945312,0.05034555,0.0,-0.016424991,1.507693,-5.704672634601593e-05,0.9826507,-0.016424991,3.1700907,0.44542995,-0.0037653781,0.003390073776245117,3.1556385,-0.083502844,0.29236698,0.0,1.2317784,0.003593921661376953,4511,0.055,-5.704672634601593e-05,0.0,0.057046726
3.3826704,0.0003838539123535156,0.75323755,1.273493,0.008973121643066406,0.11478968,0.0,0.012963006,1.5881505,0.0002286333590745926,1.1411905,0.012963006,3.3826704,0.5825813,0.02592657,0.0033349990844726562,3.3467612,0.34798032,0.23308338,0.0,1.2928529,0.0035529136657714844,4512,0.065,0.0002286333590745926,0.0,-0.22863336
1.9743826,0.0005788803100585938,0.7139076,1.2233257,0.009607076644897461,0.116641134,0.0,0.18764324,1.4901052,0.00013426870107650758,0.7595942,0.18764324,1.9743826,0.41279945,0.20001078,0.0034792423248291016,1.7452953,-1.402781,0.2679978,0.0,1.1945381,0.0034852027893066406,4513,0.055,0.00013426870107650758,0.0,-0.1342687
2.1351714,0.0003693103790283203,0.67013526,1.1788062,0.009785890579223633,0.054027654,0.0,-0.14006838,1.4375055,6.961639225482941e-05,0.9825406,-0.14006838,2.1351714,0.38776642,-0.12821071,0.00373077392578125,2.276232,-0.34969383,0.3100675,0.0,1.133969,0.004583120346069336,4514,0.06,6.961639225482941e-05,0.0,-0.06961639
2.2969613,0.00030612945556640625,0.60817206,1.0557783,0.009793996810913086,0.19920722,0.0,-0.16546312,1.3678284,2.2341191768646242e-05,1.1003646,-0.16546312,2.2969613,0.43237758,-0.154883,0.0032176971435546875,2.4742908,-0.07835167,0.33665696,1.1920928955078125e-06,1.0745734,0.0032460689544677734,4515,0.045,2.2341191768646242e-05,0.0,-0.022341192
2.385419,0.00045490264892578125,0.8221729,1.3831987,0.009591102600097656,0.15451664,0.0,0.070277125,1.720195,0.00022124911844730377,0.86263037,0.070277125,2.385419,0.5179323,0.084330365,0.003871917724609375,2.2938156,-2.9662287,0.26488978,0.0,1.390073,0.0031731128692626953,4516,0.06,0.00022124911844730377,0.0,-0.22124912
2.308345,0.0003941059112548828,0.700167,1.2117403,0.00946187973022461,0.035050556,0.0,0.14727683,1.5153636,3.616638109087944e-05,0.81071436,0.14727683,2.308345,0.4786297,0.1594304,0.0037491321563720703,2.141974,-0.32579452,0.29388237,0.0,1.2270861,0.003495931625366211,4517,0.05,3.616638109087944e-05,0.0,-0.03616638
2.0361853,0.0004069805145263672,0.70161647,1.16584,0.00929713249206543,0.038040433,0.0,-0.28357726,1.504655,7.109622657299042e-05,1.0040832,-0.28357726,2.0361853,0.44573593,-0.27184775,0.003269672393798828,2.2924771,-0.4678108,0.30637082,0.0,1.2039124,0.0031609535217285156,4518,0.075,7.109622657299042e-05,0.0,-0.07109623
2.190326,0.0005350112915039062,0.675664,1.2832717,0.009419918060302734,0.03714143,0.0,0.10008141,1.5341662,-0.0003028745949268341,0.96998644,0.10008141,2.190326,0.567348,0.11261125,0.0037381649017333984,2.0668945,-0.56954575,0.43163326,9.5367431640625e-07,1.2438726,0.0042188167572021484,4519,0.05,-0.0003028745949268341,0.0,0.3028746
2.2118907,0.00045108795166015625,0.7621916,1.2961751,0.009341239929199219,0.04118978,0.0,-0.045577113,1.6629441,-5.1481794565916064e-05,0.9798417,-0.045577113,2.2118907,0.52680266,-0.032666847,0.0033249855041503906,2.240464,-0.2869196,0.31305072,0.0,1.3184427,0.0031023025512695312,4520,0.06,-5.1481794565916064e-05,0.0,0.051481795
2.364114,0.0003440380096435547,0.59279096,1.1249565,0.009445905685424805,0.091022186,0.0,0.058086563,1.5222707,-9.875672310590744e-05,0.89328825,0.058086563,2.364114,0.5227471,0.06923737,0.0034072399139404297,2.27983,-0.99255526,0.35188782,0.0,1.214647,0.0031387805938720703,4521,0.05,-9.875672310590744e-05,0.0,0.09875672
1.8600564,0.0004608631134033203,0.64115524,1.1412052,0.008981943130493164,0.039249435,0.0,-0.023407128,1.5064191,-4.7936081886291506e-05,1.0320022,-0.023407128,1.8600564,0.42303848,-0.012043011,0.0034301280975341797,1.8747773,-0.43952766,0.3454178,0.0,1.1792629,0.003142118453979492,4522,0.05,-4.7936081886291506e-05,0.0,0.047936082
2.4023244,0.0003733634948730469,0.91097814,1.57796,0.008999109268188477,0.096746355,0.0,-0.05414167,1.8751493,0.00016023536026477813,0.87244385,-0.05414167,2.4023244,0.8468709,-0.038201835,0.003370046615600586,2.4696045,-0.4933579,0.26892462,9.5367431640625e-07,1.5540756,0.0042951107025146484,4523,0.065,0.00016023536026477813,0.0,-0.16023536
1.4413179,0.0004363059997558594,0.7099482,1.2250935,0.009435892105102539,0.059173346,0.0,-0.21681195,1.53325,0.0004647698104381561,1.0236905,-0.21681195,1.4413179,0.5763509,-0.20409626,0.003432035446166992,1.7041355,-0.08048481,0.22079277,0.0,1.2548988,0.003162860870361328,4524,0.065,0.0004647698104381561,0.0,-0.4647698
2.5076234,0.000560760498046875,0.76906693,1.2612064,0.011268138885498047,0.032598555,0.0,-0.0031832529,1.6239086,0.00021165971457958222,0.9052445,-0.0031832529,2.5076234,0.47366616,0.00964047,0.006105661392211914,2.5079803,-0.06960176,0.2289905,0.0,1.3062043,0.004086971282958984,4525,0.05,0.00021165971457958222,0.0,-0.21165971
2.4351463,0.0003631114959716797,0.73780054,1.2324305,0.008806228637695312,0.09918734,0.0,-0.095195636,1.4644234,0.00023754997551441194,0.9420269,-0.095195636,2.4351463,0.41232193,-0.082633786,0.00401616096496582,2.5160782,-0.07958828,0.24734825,0.0,1.1557659,0.0037801265716552734,4526,0.065,0.00023754997551441194,0.0,-0.23754998
2.0732498,0.00030112266540527344,0.7481401,1.3505931,0.009205818176269531,0.07505847,0.0,-0.25898573,1.5665625,0.00014214940369129182,1.0591941,-0.25898573,2.0732498,0.6160902,-0.24533764,0.003432750701904297,2.3204322,0.098635934,0.2678506,0.0,1.3008127,0.003133058547973633,4527,0.05,0.00014214940369129182,0.0,-0.1421494
2.1882389,0.0003478527069091797,0.73903656,1.2204272,0.009345054626464844,0.10782718,0.0,-0.3804245,1.6255693,-0.00010873985290527344,1.2677894,-0.3804245,2.1882389,0.4198565,-0.368329,0.0031948089599609375,2.5550704,-0.85235876,0.33502388,0.0,1.2790447,0.0032699108123779297,4528,0.07,-0.00010873985290527344,0.0,0.10873985
2.7535982,0.0003571510314941406,0.7438393,1.2657288,0.009640932083129883,0.08957567,0.0,0.23927979,1.5793506,4.661296680569649e-05,0.7843939,0.23927979,2.7535982,0.649326,0.2519837,0.003709077835083008,2.470068,-0.20886055,0.2756986,0.0,1.270772,0.0049190521240234375,4529,0.045,4.661296680569649e-05,0.0,-0.046612967
2.7034757,0.0004410743713378906,0.8683774,1.5408564,0.009523391723632812,0.16676904,0.0,0.31671023,1.8649116,-4.363555833697319e-05,0.8921914,0.31671023,2.7034757,0.623144,0.33207518,0.0032820701599121094,2.3407104,-1.1613103,0.2995051,0.0,1.5226213,0.0030710697174072266,4530,0.05,-4.363555833697319e-05,0.0,0.04363556
2.260433,0.0005609989166259766,0.7983676,1.3876528,0.009742975234985352,0.03933419,0.0,0.19607675,1.7946632,-0.0004027542769908905,0.9200554,0.19607675,2.260433,0.6890442,0.20955053,0.003426074981689453,2.0312653,-1.0050029,0.42154494,9.5367431640625e-07,1.4161501,0.0032448768615722656,4531,0.055,-0.0004027542769908905,0.0,0.40275428
1.883108,0.00036025047302246094,0.80744696,1.3747028,0.009495973587036133,0.12058221,0.0,-0.13061194,1.7017589,-0.00016217643022537232,1.0093572,-0.13061194,1.883108,0.6370857,-0.11702708,0.0031960010528564453,1.9801134,-1.8836731,0.34735408,0.0,1.3660489,0.0032608509063720703,4532,0.055,-0.00016217643022537232,0.0,0.16217643
